text,label
Syllabus review session: The professor uploaded the new grading criteria for the OOP lab on the portal.,0
Weekly sync meeting: Your monthly internet service bill has been processed. Current outstanding balance is $0.00.,0
Account Locked Immediately: Critical security patch required. Log into your core banking dashboard via this external gateway link.,1
URGENT Alert: Account status: Unauthorized login activity detected on your profile from an unknown device. Instantly reset your password.,1
Gym routine tonight?: The professor uploaded the new grading criteria for the OOP lab on the portal.,0
Gym routine tonight?: Thanks for confirming your attendance for the presentation scheduled for next Monday.,0
Account Locked Immediately: ALERT: Your digital crypto wallet has recorded abnormal outbound transfers. Verify your security keys now to lock it.,1
Unauthorized Login Detected: Unauthorized login activity detected on your profile from an unknown device. Instantly reset your password.,1
Flight reservation details: Just a quick reminder that your weekly expense report needs to be submitted by end of day today.,0
"Crypto Wallet Transfer Authorized: Dear customer, your credit card transaction was flagged. Click this secure portal link to verify your ownership.",1
Invoice for monthly services: Can you verify if the seminar room is booked for the morning presentation?,0
Security Suspension Warning: ALERT: Your digital crypto wallet has recorded abnormal outbound transfers. Verify your security keys now to lock it.,1
Unauthorized Login Detected: Critical security patch required. Log into your core banking dashboard via this external gateway link.,1
Update payment method immediately: Final Warning: Your cloud storage access credentials will expire within 24 hours. Click this link to run identity validation.,1
"URGENT Alert: Account status: Congratulations! You won a $1,000 gift card reward. Claim your payout immediately on our web portal.",1
Update payment method immediately: Critical security patch required. Log into your core banking dashboard via this external gateway link.,1
Weekly sync meeting: Thanks for confirming your attendance for the presentation scheduled for next Monday.,0
"Invoice for monthly services: Hi, I updated the shared repository with the latest documentation updates. Please check.",0
"Crypto Wallet Transfer Authorized: Congratulations! You won a $1,000 gift card reward. Claim your payout immediately on our web portal.",1
"Unauthorized Login Detected: Congratulations! You won a $1,000 gift card reward. Claim your payout immediately on our web portal.",1
"Lunch break update: Hi, I updated the shared repository with the latest documentation updates. Please check.",0
Action Required: Security Update: Final Warning: Your cloud storage access credentials will expire within 24 hours. Click this link to run identity validation.,1
Flight reservation details: Please push the latest matrix multiplication code modifications to the main branch tonight.,0
Prize Winner Notification!: Unauthorized login activity detected on your profile from an unknown device. Instantly reset your password.,1
"Unauthorized Login Detected: Congratulations! You won a $1,000 gift card reward. Claim your payout immediately on our web portal.",1
